#Exported for mctoolsr
"#ASV_ID"	"BA1B-150-ac-A"	"BA1B-150-bic-A"	"BA1B-150-ENV"	"BA1B-150-form-A"	"BA1B-20-ac-A"	"BA1B-20-bic-A"	"BA1B-20-ENV"	"BA1B-20-form-A"	"BA1B-250-ac-A"	"BA1B-250-bic-A"	"BA1B-250-ENV"	"BA1B-250-form-A"	"BA1B-250A-D2O-Acet"	"BA1B-250A-D2O-Bic"	"BA1B-250A-D2O-Form"	"BA1B-250A-D2O"	"BA1B-250A-H2O"	"BA1B-250B-D2O-Acet"	"BA1B-250B-D2O-Bic"	"BA1B-250B-D2O-Form"	"BA1B-250B-D2O"	"BA1B-250B-H2O"	"BA1D-120A-D2O-Bic"	"BA1D-120A-D2O-Form"	"BA1D-120A-D2O"	"BA1D-120A-H2O"	"BA1D-120B-D2O-Bic"	"BA1D-120B-D2O-Form"	"BA1D-120B-D2O"	"BA1D-120B-H2O"	"BA3A-150-ENV"	"BA3A-20-ENV"	"BA3A-270-ENV"	"BA4A-150-ac-A"	"BA4A-150-bic-A"	"BA4A-150-ENV"	"BA4A-150-form-A"	"BA4A-20-ac-A"	"BA4A-20-bic-A"	"BA4A-20-ENV"	"BA4A-20-form-A"	"BA4A-270-ac-A"	"BA4A-270-bic-A"	"BA4A-270-ENV"	"BA4A-270-form-A"	"BA4A-270A-D2O-Acet"	"BA4A-270A-D2O-Bic"	"BA4A-270A-D2O-Form"	"BA4A-270A-D2O"	"BA4A-270A-H2O"	"BA4A-270B-D2O-Acet"	"BA4A-270B-D2O-Bic"	"BA4A-270B-D2O-Form"	"BA4A-270B-D2O"	"BA4A-270B-H2O"	"KIT-BLANK_BOX2-2"	"KIT-BLANK-BOX1"	"KIT-BLANK-BOX2-1"	"KIT-BLANK-BOX2-3"	"KIT-BLANK-BOX3-1"	"NTC1"	"NTC2"	"OM23-Filter-Blank"	"SK-Filter-Ctrl-Blank1"	"SK-Filter-Ctrl-Blank2"	"TAC-Inc-Filter-Blank-A"	"taxonomy"
"ASV_153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	54	0	187	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;ASV_153"
"ASV_154"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	1	0	1	0	1	0	0	43	26	20	2	1	15	3	4	4	35	6	11	2	40	4	4	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	9	0	0	0	"Bacteria;Firmicutes;Bacilli;Aneurinibacillales;Aneurinibacillaceae;Aneurinibacillus;ASV_154"
"ASV_155"	0	1	70	0	1	0	7	0	1	10	149	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;ASV_155"
"ASV_156"	0	0	51	0	0	0	28	0	3	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea;ASV_156"
"ASV_157"	3	7	37	6	0	0	15	0	6	0	14	0	10	32	27	0	1	61	9	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_157"
"ASV_158"	10	11	5	41	0	0	0	0	56	4	2	5	10	17	0	25	8	5	9	1	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;ASV_158"
"ASV_159"	0	0	48	1	0	0	91	1	1	0	62	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Anaerobacterium;ASV_159"
"ASV_16"	2	10	1703	11	113	33	4422	323	142	34	2266	51	0	12	1	10	1	1	3	3	11	1	0	0	0	0	1	2	0	0	1	0	1	3	1	90	0	13	16	85	5	19	6	85	11	0	0	0	4	2	2	0	0	1	3	0	1408	0	0	0	0	0	0	0	0	1	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;NA;ASV_16"
"ASV_160"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	63	0	3	0	102	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA;ASV_160"
"ASV_161"	0	0	30	3	0	1	94	22	0	0	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	3	36	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Salisediminibacteriaceae;Salipaludibacillus;ASV_161"
"ASV_162"	0	0	126	0	0	0	1	0	0	0	88	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 2;NA;NA;ASV_162"
"ASV_163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	2	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;ASV_163"
"ASV_164"	1	0	25	1	28	0	29	29	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;ASV_164"
"ASV_165"	0	0	11	3	0	0	0	0	85	0	41	1	0	2	1	36	11	5	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peregrinibacteria;NA;NA;ASV_165"
"ASV_166"	0	0	0	0	127	25	14	32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Salinarimonas;ASV_166"
"ASV_167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	121	9	0	1	4	0	0	0	45	3	3	0	0	1	2	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA;ASV_167"
"ASV_168"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	124	33	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudoclostridium;ASV_168"
"ASV_169"	2	0	0	0	5	1	0	5	0	0	0	0	0	42	0	0	12	0	20	0	0	0	1	0	20	0	0	0	1	0	0	1	0	5	0	1	0	2	14	0	8	9	0	0	5	0	0	0	17	3	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	7	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea;ASV_169"
"ASV_17"	248	114	149	598	70	31	255	184	700	189	389	59	44	22	23	32	150	18	16	91	27	16	152	126	212	99	36	58	405	61	163	279	227	30	22	371	51	48	90	202	69	112	7	242	43	268	543	469	350	302	169	247	294	385	533	0	0	0	0	1	0	0	0	0	0	20	"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Bellilinea;ASV_17"
"ASV_170"	2	0	9	5	0	1	21	12	9	12	85	2	2	6	0	12	0	2	6	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Syntrophomonas;ASV_170"
"ASV_171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	169	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;ASV_171"
"ASV_172"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	165	0	0	0	4	"Bacteria;Acidobacteriota;FFCH5909;NA;NA;NA;ASV_172"
"ASV_173"	0	2	6	1	0	0	1	1	0	1	8	0	2	13	1	5	0	5	14	0	0	0	8	6	4	5	2	16	15	1	0	0	1	1	3	1	1	0	1	0	8	0	0	3	1	1	14	1	14	8	0	14	0	4	3	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Methyloversatilis;ASV_173"
"ASV_174"	6	62	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	3	0	1	1	0	0	0	2	0	40	0	1	20	0	0	1	0	0	0	1	29	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;NA;ASV_174"
"ASV_175"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	138	0	0	0	13	0	0	0	32	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;NA;ASV_175"
"ASV_176"	2	6	17	5	0	2	45	0	29	19	63	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;NA;NA;ASV_176"
"ASV_177"	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	125	0	0	0	10	0	0	0	45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosotenuis;ASV_177"
"ASV_178"	0	1	12	2	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	50	0	1	2	53	1	3	3	35	6	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;OLB14;NA;NA;NA;ASV_178"
"ASV_179"	2	63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	33	0	1	29	0	0	1	0	1	0	1	30	0	0	1	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;NA;ASV_179"
"ASV_18"	3	3	1924	8	35	9	2894	13	4	29	3377	1	24	497	359	25	110	25	96	22	1	9	0	1	0	1	0	1	0	0	2	2	0	0	5	24	0	0	1	6	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	2	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azospira;ASV_18"
"ASV_180"	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	29	0	126	0	12	5	0	0	0	0	1	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;ASV_180"
"ASV_181"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	16	4	1	0	33	1	2	4	26	2	4	0	29	4	1	2	0	2	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;ASV_181"
"ASV_182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	54	0	0	1	85	0	0	0	41	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;NA;NA;NA;NA;NA;ASV_182"
"ASV_183"	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	10	0	37	0	3	6	34	2	3	2	36	2	1	2	0	3	2	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Amb-16S-1323;NA;ASV_183"
"ASV_184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	125	0	0	0	0	0	0	0	46	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Elusimicrobiota;Elusimicrobia;Lineage IV;NA;NA;ASV_184"
"ASV_185"	2	9	45	4	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	29	0	0	0	24	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;ASV_185"
"ASV_186"	1	2	39	1	0	0	2	0	4	4	97	4	0	3	1	1	2	1	3	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;ASV_186"
"ASV_187"	0	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	77	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Dethiobacteria;Dethiobacterales;Dethiobacteraceae;Dethiobacter;ASV_187"
"ASV_188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	1	0	0	2	0	0	2	29	1	3	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Nitrospirota;Thermodesulfovibrionia;NA;NA;NA;ASV_188"
"ASV_189"	1	0	98	2	0	1	15	3	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;NA;ASV_189"
"ASV_19"	7	26	94	34	39	31	8	39	44	57	18	43	29	34	38	34	48	37	31	15	28	23	41	38	40	39	44	34	36	37	4080	140	1961	25	34	128	29	42	59	10	28	32	43	22	34	44	41	25	42	41	31	29	34	23	43	0	3	2	0	0	0	0	0	0	0	28	"Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;ASV_19"
"ASV_190"	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	11	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;ASV_190"
"ASV_191"	2	1	0	0	1	1	0	1	0	0	1	1	4	6	9	1	4	2	2	3	0	1	3	2	5	6	6	2	9	3	0	3	2	1	3	4	4	0	4	4	0	5	0	0	0	2	6	11	3	6	0	6	13	3	8	0	0	0	0	0	0	0	0	0	0	1	"Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;NA;ASV_191"
"ASV_192"	9	6	4	6	5	0	6	55	36	7	1	6	0	4	0	2	2	1	4	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;ASV_192"
"ASV_193"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	1	0	0	0	0	1	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;ASV_193"
"ASV_194"	0	0	0	0	0	1	1	1	2	0	0	2	0	3	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	2	1	0	0	0	4	1	0	2	2	0	1	0	1	0	2	1	1	1	0	0	0	1	0	0	4	0	97	0	0	0	1	0	15	0	9	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;ASV_194"
"ASV_195"	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	34	22	4	1	32	0	0	0	16	0	0	1	24	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;NA;NA;ASV_195"
"ASV_196"	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	28	1	0	0	0	0	114	0	0	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA;ASV_196"
"ASV_197"	0	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	46	0	0	0	40	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;NA;NA;ASV_197"
"ASV_198"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	152	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;ASV_198"
"ASV_199"	0	0	10	0	0	0	0	0	0	0	6	0	0	58	5	0	17	16	8	2	0	12	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;ASV_199"
"ASV_2"	9932	10238	416	83	11478	6671	20	3149	7	16	38	10215	8187	7504	7323	7378	7879	9297	12907	7845	12571	9597	8710	13912	19737	14235	9338	12459	19025	10500	870	1612	956	5115	6003	6577	10611	10810	8110	4822	6709	7779	6132	3696	6343	6802	8013	5961	6385	9602	2005	8634	9716	9895	6033	4	2	6	0	63	2	0	7	5	0	5271	"Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;NA;ASV_2"
"ASV_20"	1	0	3	0	1	0	0	0	0	0	1	0	142	1	0	1	209	0	1	34	0	8	58	0	0	2	1	0	0	0	0	0	1	85	34	2213	8	25	320	731	120	79	287	1526	544	16	17	4	32	2	8	5	3	1	9	0	0	0	0	0	0	0	0	0	0	227	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;Magnetospirillum;ASV_20"
"ASV_200"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	96	0	0	0	0	0	0	0	2	"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_200"
"ASV_201"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	125	0	0	0	1	0	0	0	24	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Chloroflexi;Dehalococcoidia;GIF9;AB-539-J10;SCGC-AB-539-J10;ASV_201"
"ASV_202"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	2	0	0	0	0	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_202"
"ASV_203"	7	11	45	18	0	0	6	0	2	5	29	0	1	2	2	0	0	5	4	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;ASV_203"
"ASV_204"	1	6	41	13	0	0	1	0	2	0	28	0	1	5	5	24	1	4	3	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfurispora;ASV_204"
"ASV_205"	0	0	30	1	0	0	12	0	2	3	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;NA;ASV_205"
"ASV_206"	0	1	12	0	1	3	38	24	0	0	14	0	0	1	0	4	0	1	1	2	0	2	1	0	1	2	0	1	3	1	2	2	1	0	1	3	0	1	0	5	5	1	1	3	0	2	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;ASV_206"
"ASV_207"	0	0	37	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;ASV_207"
"ASV_208"	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	2	1	2	0	0	0	0	0	0	1	0	1	1	2	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	20	0	0	1	0	0	95	0	0	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;ASV_208"
"ASV_209"	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	49	0	0	0	56	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;ASV_209"
"ASV_21"	25	18	51	47	100	18	70	41	16	242	94	23	11	30	735	36	11	40	35	2	28	1	118	1039	68	266	5	516	344	210	0	3	0	57	42	23	2	34	101	12	42	52	71	16	46	45	29	325	415	0	14	25	113	85	730	0	0	0	0	0	0	0	0	0	0	5	"Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Ferrovibrionaceae;Ferrovibrio;ASV_21"
"ASV_210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	26	2	24	0	0	20	59	0	0	2	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;ASV_210"
"ASV_211"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	95	0	0	0	0	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;ASV_211"
