cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
0.36,6.15,958.10,31.04,-0.56,469.35
0.36,6.05,958.00,31.04,-0.56,470.22
0.30,6.12,957.70,31.05,-0.57,472.83
0.36,6.22,958.00,31.05,-0.56,470.22
0.36,6.29,957.80,31.06,-0.56,471.96
0.36,6.33,957.70,31.06,-0.57,472.83
0.36,6.33,957.80,31.07,-0.56,471.96
0.36,6.42,958.30,31.07,-0.56,467.61
0.34,6.43,958.10,31.08,-0.56,469.35
0.38,6.37,958.40,31.09,-0.56,466.74
0.34,6.52,958.00,31.09,-0.56,470.22
0.38,6.55,958.00,31.10,-0.56,470.22
0.34,6.58,957.90,31.11,-0.56,471.09
0.36,6.61,957.80,31.12,-0.56,471.96
0.36,6.64,957.80,31.13,-0.56,471.96
0.36,6.67,957.80,31.13,-0.56,471.96
0.38,6.71,957.90,31.14,-0.56,471.09
0.36,6.74,958.20,31.15,-0.56,468.48
0.36,6.75,958.20,31.16,-0.56,468.48
0.36,6.77,957.80,31.17,-0.56,471.96
0.36,6.79,958.00,31.17,-0.56,470.22
0.36,6.81,957.90,31.18,-0.56,471.09
0.36,6.83,957.80,31.18,-0.56,471.96
0.38,6.86,957.90,31.19,-0.56,471.09
0.38,6.86,957.90,31.20,-0.56,471.09
0.34,6.89,958.10,31.20,-0.56,469.35
0.36,6.86,957.80,31.21,-0.56,471.96
0.38,6.86,957.70,31.22,-0.57,472.83
0.36,6.94,958.40,31.23,-0.56,466.74
0.36,6.95,958.10,31.23,-0.56,469.35
0.36,6.93,958.00,31.24,-0.56,470.22
0.38,6.93,958.00,31.25,-0.56,470.22
0.34,6.96,957.50,31.26,-0.57,474.58
0.36,6.94,957.90,31.27,-0.56,471.09
0.38,6.87,958.00,31.28,-0.56,470.22
0.36,6.86,958.30,31.29,-0.56,467.61
0.40,7.02,958.00,31.30,-0.56,470.22
0.32,7.11,957.80,31.31,-0.56,471.96
0.34,6.92,958.30,31.32,-0.56,467.61
0.38,7.18,957.60,31.32,-0.57,473.70
0.38,1.60,957.70,31.33,-0.57,472.83
0.32,-0.35,957.80,31.33,-0.56,471.96
0.40,-0.48,957.60,31.34,-0.57,473.70
0.36,-0.19,957.80,31.35,-0.56,471.96
0.36,0.59,958.10,31.35,-0.56,469.35
0.40,0.74,957.90,31.36,-0.56,471.09
0.32,1.18,957.70,31.37,-0.57,472.83
0.36,1.09,957.90,31.37,-0.56,471.09
0.36,1.96,957.70,31.38,-0.57,472.83
0.30,5.98,957.70,31.38,-0.57,472.83
0.32,-0.52,957.70,31.39,-0.57,472.83
0.34,3.11,957.30,31.40,-0.57,476.32
0.30,2.18,957.60,31.40,-0.57,473.70
0.36,2.45,957.80,31.41,-0.56,471.96
0.36,2.38,958.00,31.41,-0.56,470.22
0.36,1.14,957.80,31.39,-0.56,471.96
0.38,1.98,958.00,31.39,-0.56,470.22
0.34,2.47,957.60,31.39,-0.57,473.70
0.32,5.07,958.10,31.39,-0.56,469.35
0.32,4.39,957.50,31.39,-0.57,474.58
0.34,1.51,957.80,31.39,-0.56,471.96
0.34,1.62,957.30,31.38,-0.57,476.32
0.32,1.84,958.00,31.38,-0.56,470.22
0.27,1.16,957.60,31.37,-0.57,473.70
0.36,1.04,957.60,31.38,-0.57,473.70
0.34,1.33,957.50,31.38,-0.57,474.58
0.36,2.60,957.90,31.38,-0.56,471.09
0.34,2.34,957.80,31.38,-0.56,471.96
0.34,2.99,958.00,31.38,-0.56,470.22
0.36,2.75,958.10,31.38,-0.56,469.35
0.38,-0.57,958.00,31.38,-0.56,470.22
0.32,14.67,957.60,31.38,-0.57,473.70
0.36,14.96,957.80,31.38,-0.56,471.96
0.30,14.97,957.40,31.39,-0.57,475.45
0.36,14.97,957.30,31.39,-0.57,476.32
0.38,14.97,958.00,31.39,-0.56,470.22
0.34,8.32,957.90,31.39,-0.56,471.09
0.32,8.16,957.80,31.39,-0.56,471.96
0.36,7.82,957.50,31.40,-0.57,474.58
0.34,7.57,957.80,31.40,-0.56,471.96
0.36,7.34,958.10,31.40,-0.56,469.35
0.32,5.69,957.70,31.40,-0.57,472.83
0.34,-0.57,957.50,31.40,-0.57,474.58
0.36,-0.58,957.20,31.40,-0.57,477.19
0.34,-0.58,957.70,31.41,-0.57,472.83
0.36,-0.58,957.90,31.40,-0.56,471.09
0.36,-0.58,957.40,31.41,-0.57,475.45
0.38,-0.58,958.10,31.41,-0.56,469.35
0.36,-0.59,957.60,31.41,-0.57,473.70
0.34,-0.59,958.10,31.41,-0.56,469.35
0.34,-0.59,957.80,31.41,-0.56,471.96
0.32,-0.59,957.80,31.41,-0.56,471.96
0.32,-0.59,957.70,31.41,-0.57,472.83
0.34,-0.59,958.00,31.41,-0.56,470.22
0.32,-0.59,958.20,31.41,-0.56,468.48
0.36,-0.59,958.10,31.41,-0.56,469.35
0.34,-0.59,958.00,31.41,-0.56,470.22
0.36,-0.59,958.00,31.41,-0.56,470.22
0.32,-0.58,958.10,31.42,-0.56,469.35
0.38,-0.58,957.90,31.41,-0.56,471.09
0.36,-0.58,958.20,31.41,-0.56,468.48
0.34,1.73,958.00,31.41,-0.56,470.22
0.38,10.06,958.10,31.42,-0.56,469.35
0.36,9.72,957.90,31.42,-0.56,471.09
0.36,9.31,958.10,31.41,-0.56,469.35
0.38,9.22,957.80,31.41,-0.56,471.96
0.30,8.89,958.00,31.42,-0.56,470.22
0.36,9.67,958.00,31.41,-0.56,470.22
0.32,8.86,957.60,31.41,-0.57,473.70
0.38,8.56,957.60,31.41,-0.57,473.70
0.36,8.33,958.10,31.41,-0.56,469.35
0.34,8.13,957.70,31.41,-0.57,472.83
0.34,8.27,957.70,31.41,-0.57,472.83
0.36,7.92,957.80,31.41,-0.56,471.96
0.36,7.45,957.90,31.41,-0.56,471.09
0.34,7.75,957.50,31.41,-0.57,474.58
0.34,8.26,958.10,31.41,-0.56,469.35
0.27,8.06,957.90,31.41,-0.56,471.09
0.30,7.40,957.70,31.41,-0.57,472.83
0.32,7.92,957.50,31.40,-0.57,474.58
0.30,7.55,957.90,31.40,-0.56,471.09
0.34,7.43,957.40,31.40,-0.57,475.45
0.30,7.00,958.10,31.40,-0.56,469.35
0.34,6.97,957.30,31.40,-0.57,476.32
0.34,7.95,958.00,31.40,-0.56,470.22
0.32,9.77,957.80,31.40,-0.56,471.96
0.27,10.29,957.60,31.40,-0.57,473.70
0.32,9.86,957.70,31.40,-0.57,472.83
0.36,9.69,957.70,31.39,-0.57,472.83
0.36,9.46,958.00,31.39,-0.56,470.22
0.32,8.37,957.60,31.39,-0.57,473.70
0.32,7.87,957.60,31.39,-0.57,473.70
0.32,7.72,958.00,31.39,-0.56,470.22
0.38,9.38,957.40,31.39,-0.57,475.45
0.32,8.68,957.50,31.39,-0.57,474.58
0.34,8.32,957.60,31.39,-0.57,473.70
0.36,8.14,958.00,31.39,-0.56,470.22
0.34,7.44,957.90,31.39,-0.56,471.09
0.34,9.21,957.70,31.39,-0.57,472.83
0.34,9.11,957.60,31.39,-0.57,473.70
0.34,9.01,957.60,31.39,-0.57,473.70
0.27,8.68,957.80,31.39,-0.56,471.96
0.30,8.23,957.40,31.39,-0.57,475.45
0.34,7.76,958.00,31.39,-0.56,470.22
0.27,7.39,958.10,31.39,-0.56,469.35
0.32,7.19,957.70,31.39,-0.57,472.83
0.34,6.69,958.00,31.39,-0.56,470.22
0.30,6.44,957.60,31.39,-0.57,473.70
0.32,6.12,957.70,31.39,-0.57,472.83
0.30,5.91,958.20,31.40,-0.56,468.48
0.34,5.83,958.20,31.40,-0.56,468.48
0.34,5.73,957.60,31.40,-0.57,473.70
0.32,5.67,958.10,31.40,-0.56,469.35
0.32,5.66,957.90,31.40,-0.56,471.09
0.34,5.61,957.80,31.40,-0.56,471.96
0.32,5.66,957.70,31.41,-0.57,472.83
0.36,5.61,957.70,31.41,-0.57,472.83
0.32,5.61,957.90,31.41,-0.56,471.09
0.32,5.67,957.70,31.41,-0.57,472.83
0.32,5.70,957.90,31.41,-0.56,471.09
0.27,5.72,958.40,31.42,-0.56,466.74
0.34,5.71,958.50,31.42,-0.56,465.87
0.32,5.71,957.90,31.42,-0.56,471.09
0.32,5.71,958.00,31.42,-0.56,470.22
0.32,5.73,957.90,31.43,-0.56,471.09
0.34,5.77,958.30,31.43,-0.56,467.61
0.34,5.71,958.20,31.43,-0.56,468.48
0.32,5.71,957.60,31.44,-0.57,473.70
0.34,5.74,958.10,31.44,-0.56,469.35
0.30,5.76,957.60,31.44,-0.57,473.70
0.30,5.74,958.40,31.44,-0.56,466.74
0.36,5.72,958.00,31.45,-0.56,470.22
0.32,5.73,957.80,31.45,-0.56,471.96
0.36,5.76,958.00,31.45,-0.56,470.22
0.38,5.80,958.20,31.45,-0.56,468.48
0.36,5.82,957.90,31.46,-0.56,471.09
0.30,5.81,958.20,31.46,-0.56,468.48
0.32,5.79,958.10,31.46,-0.56,469.35
0.36,5.79,957.90,31.47,-0.56,471.09
0.30,5.80,958.00,31.47,-0.56,470.22
0.34,5.83,957.60,31.48,-0.57,473.70
0.30,5.87,958.00,31.48,-0.56,470.22
0.34,5.88,958.30,31.48,-0.56,467.61
0.32,5.90,958.30,31.49,-0.56,467.61
0.32,5.94,958.00,31.49,-0.56,470.22
0.34,5.97,958.40,31.50,-0.56,466.74
0.30,6.02,958.20,31.50,-0.56,468.48
0.36,6.05,958.10,31.51,-0.56,469.35
0.36,6.06,957.70,31.51,-0.57,472.83
0.34,6.08,958.20,31.52,-0.56,468.48
0.36,6.09,958.20,31.52,-0.56,468.48
0.36,6.10,957.90,31.53,-0.56,471.09
0.32,6.10,957.80,31.53,-0.56,471.96
0.32,6.13,958.10,31.54,-0.56,469.35
0.32,6.16,958.30,31.54,-0.56,467.61
0.34,6.20,957.90,31.55,-0.56,471.09
0.32,6.22,958.20,31.56,-0.56,468.48
0.32,6.23,957.90,31.56,-0.56,471.09
0.34,6.24,958.10,31.57,-0.56,469.35
0.32,6.25,957.70,31.58,-0.57,472.83
0.32,6.25,957.90,31.58,-0.56,471.09
0.32,6.26,958.40,31.59,-0.56,466.74
0.34,6.26,958.10,31.60,-0.56,469.35
0.34,6.26,958.30,31.60,-0.56,467.61
0.36,6.27,958.10,31.61,-0.56,469.35
663.4,7.74,958.20,31.61,-0.56,468.48
1583,8.92,958.40,31.62,-0.56,466.74
1601,9.15,963.00,31.63,-0.51,426.78
1605,9.23,971.80,31.69,-0.42,350.75
1614,9.30,978.50,31.83,-0.35,293.25
1617,9.34,988.90,32.00,-0.25,204.61
1613,9.34,993.50,32.17,-0.20,165.65
1614,9.35,996.30,32.36,-0.17,142.00
1612,9.37,1004.10,32.53,-0.09,76.42
1621,9.39,1009.30,32.69,-0.04,32.92
1603,9.39,1010.90,32.83,-0.02,19.57
1598,9.41,1017.70,32.97,0.05,-36.96
1598,9.44,1022.70,33.11,0.10,-78.34
1608,9.45,1030.00,33.23,0.17,-138.45
1600,9.44,1035.60,33.34,0.23,-184.33
1608,9.45,1042.10,33.45,0.30,-237.34
1612,9.47,1050.10,33.55,0.38,-302.20
1617,9.47,1055.50,33.64,0.43,-345.76
1625,9.48,1060.40,33.73,0.48,-385.13
1620,9.47,1065.00,33.82,0.53,-421.96
1630,9.49,1068.90,33.89,0.57,-453.09
1616,9.53,1078.30,33.96,0.67,-527.72
1617,9.53,1085.60,34.03,0.74,-585.32
1613,9.53,1092.90,34.09,0.82,-642.61
1611,9.54,1099.80,34.15,0.89,-696.48
1636,9.55,1105.10,34.22,0.94,-737.66
1605,9.54,1109.30,34.26,0.98,-770.18
1610,9.55,1109.00,34.31,0.98,-767.87
1612,9.53,1106.30,34.36,0.95,-746.96
1607,9.53,1108.40,34.40,0.98,-763.22
1602,9.54,1111.20,34.44,1.00,-784.87
1602,9.54,1113.10,34.48,1.02,-799.53
1604,9.54,1113.60,34.52,1.03,-803.39
1613,9.53,1114.00,34.55,1.03,-806.47
1614,9.52,1111.20,34.58,1.00,-784.87
1605,9.53,1113.40,34.61,1.03,-801.84
1600,9.54,1119.90,34.63,1.09,-851.84
1600,9.54,1121.50,34.66,1.11,-864.11
1601,9.54,1116.10,34.68,1.05,-822.64
1602,9.53,1115.80,34.71,1.05,-820.33
1600,9.53,1115.50,34.73,1.05,-818.02
1600,9.53,1112.80,34.75,1.02,-797.22
1599,9.52,1120.80,34.77,1.10,-858.74
1600,9.53,1123.90,34.78,1.13,-882.48
1601,9.53,1124.30,34.80,1.14,-885.55
1602,9.53,1124.30,34.81,1.14,-885.55
1604,9.52,1123.90,34.83,1.13,-882.48
1604,9.52,1124.00,34.84,1.14,-883.25
1606,9.52,1124.00,34.85,1.14,-883.25
1607,9.52,1124.10,34.86,1.14,-884.01
1607,9.53,1124.20,34.87,1.14,-884.78
1608,9.52,1124.00,34.88,1.14,-883.25
1608,9.52,1124.20,34.89,1.14,-884.78
1608,9.53,1123.80,34.90,1.13,-881.72
1609,9.54,1123.70,34.91,1.13,-880.96
1609,9.54,1123.80,34.91,1.13,-881.72
1609,9.54,1123.90,34.92,1.13,-882.48
1610,9.54,1123.80,34.92,1.13,-881.72
1611,9.54,1124.20,34.92,1.14,-884.78
1611,9.54,1123.90,34.93,1.13,-882.48
1611,9.54,1123.90,34.93,1.13,-882.48
1611,9.54,1124.00,34.94,1.14,-883.25
1611,9.54,1123.80,34.94,1.13,-881.72
1611,9.54,1124.10,34.95,1.14,-884.01
1610,9.54,1123.90,34.95,1.13,-882.48
1611,9.54,1123.60,34.95,1.13,-880.18
1611,9.54,1123.60,34.96,1.13,-880.18
1611,9.54,1123.80,34.96,1.13,-881.72
1611,9.54,1123.90,34.96,1.13,-882.48
1611,9.54,1123.80,34.96,1.13,-881.72
1614,9.54,1122.10,34.97,1.12,-868.70
1608,9.54,1123.90,34.97,1.13,-882.48
1605,9.55,1126.60,34.97,1.16,-903.12
1601,9.54,1131.60,34.98,1.21,-941.23
1601,9.54,1133.10,34.98,1.23,-952.64
1602,9.53,1133.20,34.98,1.23,-953.40
1602,9.54,1123.20,34.99,1.13,-877.13
1601,9.53,1097.20,34.99,0.86,-676.21
1600,9.54,1100.60,34.99,0.90,-702.70
1602,9.53,1101.00,35.00,0.90,-705.81
1608,9.54,1100.50,35.00,0.89,-701.92
1618,9.53,1100.50,35.00,0.89,-701.92
1618,9.53,1100.50,35.00,0.89,-701.92
1618,9.53,1100.90,35.01,0.90,-705.03
1619,9.53,1101.20,35.01,0.90,-707.37
1619,9.53,1099.90,35.01,0.89,-697.25
1602,9.52,1078.30,35.01,0.67,-527.72
1600,9.51,1067.80,35.01,0.56,-444.32
1602,9.51,1085.30,35.01,0.74,-582.96
1607,9.55,1097.40,35.01,0.86,-677.77
1623,9.55,1097.60,35.02,0.87,-679.33
1625,9.55,1098.10,35.02,0.87,-683.23
1626,9.55,1097.10,35.02,0.86,-675.43
1627,9.55,1097.60,35.02,0.87,-679.33
1628,9.55,1097.30,35.03,0.86,-676.99
1631,9.54,1098.40,35.03,0.87,-685.57
1624,9.54,1102.00,35.03,0.91,-713.59
1601,9.53,1095.90,35.03,0.85,-666.06
1599,9.54,1105.40,35.03,0.95,-739.99
1601,9.53,1108.50,35.03,0.98,-764.00
1603,9.53,1108.80,35.03,0.98,-766.32
1605,9.53,1108.60,35.03,0.98,-764.77
1608,9.53,1108.50,35.04,0.98,-764.00
1609,9.53,1108.30,35.04,0.97,-762.45
1610,9.53,1108.50,35.04,0.98,-764.00
1612,9.53,1108.50,35.04,0.98,-764.00
1615,9.53,1108.50,35.04,0.98,-764.00
1617,9.53,1108.20,35.04,0.97,-761.68
1619,9.53,1108.50,35.04,0.98,-764.00
1620,9.53,1108.80,35.04,0.98,-766.32
1618,9.53,1106.60,35.04,0.96,-749.29
1618,9.53,1107.10,35.04,0.96,-753.16
1618,9.53,1107.40,35.04,0.97,-755.48
1618,9.53,1108.00,35.04,0.97,-760.13
1618,9.53,1108.10,35.04,0.97,-760.90
1619,9.53,1108.50,35.04,0.98,-764.00
1619,9.53,1108.50,35.05,0.98,-764.00
1624,9.53,1107.80,35.05,0.97,-758.58
1623,9.53,1108.60,35.05,0.98,-764.77
1624,9.53,1109.00,35.05,0.98,-767.87
1626,9.54,1107.80,35.05,0.97,-758.58
1626,9.53,1108.70,35.05,0.98,-765.55
1626,9.54,1108.60,35.05,0.98,-764.77
1625,9.54,1107.80,35.05,0.97,-758.58
1626,9.54,1107.70,35.05,0.97,-757.81
1629,9.53,1108.70,35.05,0.98,-765.55
1629,9.54,1107.20,35.04,0.96,-753.94
1606,9.51,1090.50,35.04,0.79,-623.81
1602,9.51,1050.00,35.04,0.38,-301.40
1602,9.50,1017.90,35.04,0.05,-38.62
1601,9.46,975.70,35.04,-0.38,317.24
846.8,9.39,959.70,35.03,-0.55,455.43
165.6,9.38,959.00,35.03,-0.55,461.52
133.0,9.28,959.30,35.03,-0.55,458.91
137.4,9.26,959.30,35.02,-0.55,458.91
142.6,9.24,959.30,35.02,-0.55,458.91
149.4,9.23,959.30,35.02,-0.55,458.91
149.0,9.02,959.10,35.01,-0.55,460.65
153.0,8.90,958.50,35.01,-0.56,465.87
153.3,8.76,959.20,35.00,-0.55,459.78
152.4,8.67,959.20,35.00,-0.55,459.78
148.7,8.56,959.00,35.00,-0.55,461.52
128.5,8.44,959.10,34.99,-0.55,460.65
128.5,8.37,959.20,34.98,-0.55,459.78
128.4,8.30,958.10,34.98,-0.56,469.35
129.1,8.21,958.50,34.96,-0.56,465.87
129.7,8.13,959.00,34.95,-0.55,461.52
129.9,8.08,959.20,34.94,-0.55,459.78
129.9,8.02,958.90,34.92,-0.55,462.39
129.7,7.96,959.10,34.90,-0.55,460.65
129.8,7.89,958.40,34.89,-0.56,466.74
129.3,7.85,959.00,34.88,-0.55,461.52
122.7,7.81,959.00,34.86,-0.55,461.52
88.84,7.77,958.30,34.84,-0.56,467.61
82.17,7.66,958.80,34.81,-0.55,463.26
63.00,7.75,958.70,34.75,-0.56,464.13
60.98,8.02,958.80,34.66,-0.55,463.26
58.32,8.12,958.90,34.55,-0.55,462.39
42.22,8.06,958.90,34.44,-0.55,462.39
8.75,7.99,959.20,34.33,-0.55,459.78
23.68,7.56,958.70,34.22,-0.56,464.13
20.55,7.54,959.00,34.10,-0.55,461.52
23.66,7.55,958.60,33.99,-0.56,465.00
26.47,6.98,958.10,33.87,-0.56,469.35
28.40,7.39,958.60,33.74,-0.56,465.00
29.89,7.63,958.40,33.60,-0.56,466.74
30.21,7.65,958.10,33.47,-0.56,469.35
30.77,7.65,958.50,33.35,-0.56,465.87
30.96,7.65,957.90,33.25,-0.56,471.09
31.53,7.65,957.70,33.15,-0.57,472.83
31.80,7.63,957.80,33.05,-0.56,471.96
31.63,7.60,958.20,32.96,-0.56,468.48
31.44,7.57,958.20,32.88,-0.56,468.48
31.31,7.56,958.20,32.79,-0.56,468.48
31.00,7.52,957.90,32.72,-0.56,471.09
30.27,7.49,958.00,32.65,-0.56,470.22
30.23,7.50,957.60,32.57,-0.57,473.70
29.07,7.46,957.80,32.50,-0.56,471.96
28.88,7.47,957.90,32.42,-0.56,471.09
28.34,7.45,957.40,32.34,-0.57,475.45
27.68,7.43,957.20,32.27,-0.57,477.19
26.78,7.43,957.90,32.20,-0.56,471.09
24.80,7.41,957.90,32.13,-0.56,471.09
23.93,7.41,957.10,32.06,-0.57,478.06
25.07,7.41,957.20,31.99,-0.57,477.19
25.79,7.43,957.20,31.92,-0.57,477.19
25.05,7.39,957.70,31.86,-0.57,472.83
25.05,7.40,957.80,31.79,-0.56,471.96
25.87,7.41,957.30,31.72,-0.57,476.32
25.24,7.38,957.40,31.65,-0.57,475.45
24.67,7.38,957.30,31.58,-0.57,476.32
23.59,7.38,957.30,31.51,-0.57,476.32
21.21,7.40,957.50,31.45,-0.57,474.58
17.38,7.34,958.10,31.38,-0.56,469.35
16.25,7.39,957.30,31.32,-0.57,476.32
15.34,7.38,957.40,31.25,-0.57,475.45
16.48,7.42,957.60,31.19,-0.57,473.70
16.17,7.37,957.30,31.14,-0.57,476.32
16.54,7.39,957.20,31.08,-0.57,477.19
17.17,7.34,957.20,31.02,-0.57,477.19
17.70,7.38,957.40,30.97,-0.57,475.45
18.41,7.43,957.10,30.92,-0.57,478.06
18.44,7.42,957.10,30.86,-0.57,478.06
18.39,7.37,957.30,30.82,-0.57,476.32
18.62,7.41,957.70,30.78,-0.57,472.83
18.61,7.42,956.90,30.73,-0.57,479.80
18.89,7.44,957.20,30.69,-0.57,477.19
19.12,7.40,957.00,30.65,-0.57,478.93
19.44,7.37,957.20,30.61,-0.57,477.19
19.57,7.37,957.30,30.57,-0.57,476.32
19.81,7.37,957.40,30.53,-0.57,475.45
19.60,7.38,957.30,30.48,-0.57,476.32
19.52,7.35,957.40,30.44,-0.57,475.45
19.48,7.37,957.00,30.39,-0.57,478.93
19.62,7.28,957.50,30.35,-0.57,474.58
19.39,7.57,957.30,30.31,-0.57,476.32
18.98,7.73,957.20,30.27,-0.57,477.19
17.32,7.79,956.80,30.24,-0.57,480.68
17.90,7.75,956.70,30.20,-0.58,481.55
18.07,7.63,957.20,30.17,-0.57,477.19
18.28,7.25,956.90,30.13,-0.57,479.80
18.03,5.95,957.00,30.10,-0.57,478.93
17.45,6.70,957.40,30.06,-0.57,475.45
16.77,6.78,957.00,30.02,-0.57,478.93
16.16,6.84,956.40,29.99,-0.58,484.16
15.87,6.95,956.60,29.94,-0.58,482.42
15.92,7.02,957.00,29.91,-0.57,478.93
16.46,7.02,956.80,29.87,-0.57,480.68
16.01,6.25,957.10,29.84,-0.57,478.06
16.49,7.95,956.90,29.81,-0.57,479.80
16.61,7.66,956.90,29.78,-0.57,479.80
16.11,7.57,956.80,29.74,-0.57,480.68
16.26,7.40,956.90,29.71,-0.57,479.80
16.34,7.47,956.80,29.68,-0.57,480.68
16.30,7.47,956.70,29.65,-0.58,481.55
16.37,7.45,956.80,29.63,-0.57,480.68
16.50,7.38,957.00,29.60,-0.57,478.93
16.30,7.43,957.10,29.57,-0.57,478.06
16.21,7.34,956.90,29.54,-0.57,479.80
16.00,7.22,956.90,29.51,-0.57,479.80
15.96,6.30,956.50,29.47,-0.58,483.29
15.41,7.06,957.10,29.45,-0.57,478.06
15.65,7.06,957.00,29.42,-0.57,478.93
15.80,7.13,956.60,29.40,-0.58,482.42
15.56,7.41,956.80,29.37,-0.57,480.68
15.74,7.63,956.90,29.34,-0.57,479.80
15.56,7.62,956.90,29.32,-0.57,479.80
15.63,7.62,956.10,29.30,-0.58,486.78
15.56,7.62,956.70,29.27,-0.58,481.55
15.63,7.59,957.10,29.25,-0.57,478.06
15.63,7.57,956.60,29.23,-0.58,482.42
15.29,7.61,956.70,29.21,-0.58,481.55
15.14,7.47,956.80,29.18,-0.57,480.68
15.09,7.45,956.60,29.16,-0.58,482.42
12.59,0.45,956.70,29.14,-0.58,481.55
11.12,-0.59,956.70,29.12,-0.58,481.55
21.70,-0.58,957.10,29.09,-0.57,478.06
11.94,-0.59,956.70,29.06,-0.58,481.55
14.89,-0.59,956.60,29.06,-0.58,482.42
15.97,-0.60,956.60,29.04,-0.58,482.42
16.68,-0.59,956.20,29.03,-0.58,485.91
17.08,-0.59,956.60,29.01,-0.58,482.42
17.44,-0.59,956.60,29.00,-0.58,482.42
17.20,-0.59,956.80,28.98,-0.57,480.68
17.21,-0.58,956.70,28.95,-0.58,481.55
17.80,-0.59,957.00,28.93,-0.57,478.93
17.77,-0.60,956.40,28.92,-0.58,484.16
18.08,-0.59,956.60,28.90,-0.58,482.42
18.15,-0.59,956.40,28.88,-0.58,484.16
18.28,-0.59,956.50,28.86,-0.58,483.29
18.34,-0.59,956.50,28.84,-0.58,483.29
18.41,-0.59,956.70,28.83,-0.58,481.55
18.39,-0.59,956.30,28.81,-0.58,485.03
18.44,-0.59,956.40,28.80,-0.58,484.16
18.41,-0.59,956.80,28.79,-0.57,480.68
18.46,-0.60,956.80,28.78,-0.57,480.68
18.46,-0.59,955.90,28.76,-0.58,488.52
18.46,-0.59,956.80,28.74,-0.57,480.68
18.43,-0.59,956.50,28.72,-0.58,483.29
18.37,-0.26,956.50,28.71,-0.58,483.29
18.41,0.20,956.30,28.68,-0.58,485.03
18.44,0.60,956.70,28.68,-0.58,481.55
18.44,0.92,956.40,28.66,-0.58,484.16
18.48,1.26,956.50,28.65,-0.58,483.29
18.59,1.53,956.60,28.64,-0.58,482.42
18.53,1.79,956.20,28.63,-0.58,485.91
18.55,2.00,956.40,28.62,-0.58,484.16
18.53,2.27,956.30,28.60,-0.58,485.03
18.46,2.52,956.20,28.59,-0.58,485.91
18.42,2.77,956.30,28.57,-0.58,485.03
18.44,2.96,956.40,28.56,-0.58,484.16
18.40,3.17,956.60,28.55,-0.58,482.42
18.44,3.35,956.50,28.54,-0.58,483.29
18.49,3.56,956.60,28.54,-0.58,482.42
18.44,3.74,956.80,28.53,-0.57,480.68
18.51,3.92,956.70,28.52,-0.58,481.55
18.51,4.04,956.40,28.51,-0.58,484.16
18.46,4.22,956.30,28.51,-0.58,485.03
18.44,4.35,956.40,28.50,-0.58,484.16
18.42,4.51,956.30,28.49,-0.58,485.03
18.39,4.64,956.20,28.49,-0.58,485.91
18.37,4.69,956.60,28.49,-0.58,482.42
18.37,4.79,956.50,28.50,-0.58,483.29
18.37,4.91,956.80,28.50,-0.57,480.68
18.39,5.00,956.50,28.51,-0.58,483.29
18.31,5.07,956.00,28.52,-0.58,487.65
18.35,5.16,956.80,28.52,-0.57,480.68
18.33,5.27,956.70,28.52,-0.58,481.55
18.32,5.37,956.30,28.53,-0.58,485.03
18.33,5.42,956.40,28.52,-0.58,484.16
18.33,5.51,956.60,28.53,-0.58,482.42
18.35,5.59,956.80,28.52,-0.57,480.68
18.31,5.68,956.20,28.53,-0.58,485.91
18.24,5.76,956.80,28.53,-0.57,480.68
18.28,5.84,956.50,28.53,-0.58,483.29
18.33,5.89,956.80,28.52,-0.57,480.68
18.22,5.94,956.80,28.52,-0.57,480.68
18.17,5.99,956.50,28.51,-0.58,483.29
18.17,6.05,956.30,28.50,-0.58,485.03
18.26,6.12,956.90,28.49,-0.57,479.80
18.26,6.17,956.30,28.48,-0.58,485.03
18.24,6.23,956.30,28.48,-0.58,485.03
18.22,6.28,956.50,28.47,-0.58,483.29
18.24,6.32,956.60,28.46,-0.58,482.42
18.15,6.36,956.90,28.45,-0.57,479.80
18.19,6.40,956.10,28.44,-0.58,486.78
18.19,6.44,956.50,28.44,-0.58,483.29
18.15,6.62,956.00,28.43,-0.58,487.65
18.08,6.72,956.30,28.42,-0.58,485.03
17.99,6.70,956.30,28.42,-0.58,485.03
18.01,6.71,956.20,28.43,-0.58,485.91
18.06,6.73,956.40,28.43,-0.58,484.16
17.99,6.76,956.50,28.43,-0.58,483.29
17.99,6.78,956.20,28.44,-0.58,485.91
18.03,6.80,956.30,28.44,-0.58,485.03
18.03,6.82,956.90,28.44,-0.57,479.80
18.00,6.84,956.80,28.44,-0.57,480.68
18.04,6.86,956.60,28.46,-0.58,482.42
18.08,6.88,956.30,28.47,-0.58,485.03
17.99,6.89,956.50,28.47,-0.58,483.29
17.97,6.92,956.50,28.47,-0.58,483.29
17.97,6.94,956.40,28.48,-0.58,484.16
17.97,6.95,956.60,28.49,-0.58,482.42
17.95,6.97,956.60,28.49,-0.58,482.42
17.95,7.00,956.90,28.50,-0.57,479.80
17.99,7.01,956.70,28.52,-0.58,481.55
17.94,7.03,956.00,28.53,-0.58,487.65
17.99,7.04,956.50,28.54,-0.58,483.29
17.97,7.05,956.30,28.55,-0.58,485.03
17.97,7.08,956.30,28.56,-0.58,485.03
17.99,7.09,956.50,28.57,-0.58,483.29
17.92,7.08,956.70,28.59,-0.58,481.55
